Search Path:
State: [[9, 2, 8], [6, 5, 1], [7, 3, 4]] Level: 0 F-value:(6, 6)
State: [[6, 2, 3], [9, 5, 4], [7, 1, 8]] Level: 6 F-value:(11, 5)
State: [[1, 2, 8], [9, 5, 4], [7, 6, 3]] Level: 6 F-value:(11, 5)
State: [[9, 2, 3], [4, 6, 1], [7, 5, 8]] Level: 6 F-value:(11, 5)
State: [[9, 2, 3], [4, 1, 6], [7, 5, 8]] Level: 7 F-value:(11, 4)
State: [[2, 9, 1], [4, 5, 6], [7, 3, 8]] Level: 6 F-value:(11, 5)
State: [[9, 1, 2], [4, 5, 6], [7, 3, 8]] Level: 6 F-value:(11, 5)
State: [[1, 9, 2], [4, 5, 6], [7, 3, 8]] Level: 7 F-value:(11, 4)
State: [[1, 2, 9], [4, 5, 6], [7, 3, 8]] Level: 8 F-value:(11, 3)
State: [[9, 2, 1], [4, 5, 3], [7, 6, 8]] Level: 6 F-value:(11, 5)
State: [[4, 2, 1], [9, 5, 6], [7, 3, 8]] Level: 6 F-value:(11, 5)
State: [[1, 8, 2], [9, 5, 6], [7, 4, 3]] Level: 6 F-value:(11, 5)
State: [[1, 2, 8], [5, 9, 6], [7, 4, 3]] Level: 6 F-value:(11, 5)
State: [[1, 2, 5], [8, 9, 6], [7, 3, 4]] Level: 6 F-value:(11, 5)
State: [[9, 2, 1], [4, 3, 6], [7, 5, 8]] Level: 6 F-value:(11, 5)
State: [[9, 2, 1], [4, 5, 6], [3, 7, 8]] Level: 6 F-value:(11, 5)
State: [[9, 2, 1], [4, 5, 6], [3, 8, 7]] Level: 7 F-value:(11, 4)
State: [[2, 9, 3], [6, 5, 1], [7, 8, 4]] Level: 6 F-value:(11, 5)
State: [[1, 2, 8], [6, 5, 9], [7, 4, 3]] Level: 6 F-value:(11, 5)
State: [[1, 2, 8], [6, 5, 3], [7, 4, 9]] Level: 7 F-value:(11, 4)
State: [[9, 2, 8], [4, 5, 6], [1, 7, 3]] Level: 6 F-value:(11, 5)
State: [[1, 8, 9], [2, 5, 6], [7, 3, 4]] Level: 6 F-value:(11, 5)
State: [[1, 9, 8], [2, 5, 6], [7, 4, 3]] Level: 6 F-value:(11, 5)
State: [[9, 2, 3], [1, 8, 6], [7, 4, 5]] Level: 6 F-value:(11, 5)
State: [[9, 2, 3], [1, 4, 6], [7, 8, 5]] Level: 7 F-value:(11, 4)
State: [[9, 2, 3], [1, 5, 8], [7, 4, 6]] Level: 6 F-value:(11, 5)
State: [[9, 2, 3], [1, 5, 4], [7, 6, 8]] Level: 6 F-value:(11, 5)
State: [[9, 2, 3], [8, 1, 6], [7, 5, 4]] Level: 6 F-value:(11, 5)
State: [[9, 2, 5], [4, 8, 6], [7, 1, 3]] Level: 6 F-value:(11, 5)
State: [[6, 2, 4], [9, 5, 3], [7, 8, 1]] Level: 6 F-value:(11, 5)
State: [[1, 2, 5], [9, 8, 6], [7, 4, 3]] Level: 6 F-value:(11, 5)
State: [[1, 2, 5], [9, 4, 6], [7, 8, 3]] Level: 7 F-value:(11, 4)
State: [[1, 2, 5], [4, 9, 6], [7, 8, 3]] Level: 8 F-value:(11, 3)
State: [[1, 2, 3], [6, 9, 8], [7, 5, 4]] Level: 6 F-value:(11, 5)
State: [[1, 2, 3], [6, 5, 8], [7, 9, 4]] Level: 7 F-value:(11, 4)
State: [[6, 2, 3], [9, 1, 4], [7, 8, 5]] Level: 6 F-value:(11, 5)
State: [[6, 2, 8], [4, 5, 9], [7, 1, 3]] Level: 6 F-value:(11, 5)
State: [[9, 2, 3], [1, 6, 4], [7, 8, 5]] Level: 6 F-value:(11, 5)
State: [[1, 2, 3], [9, 6, 4], [7, 8, 5]] Level: 7 F-value:(11, 4)
State: [[6, 2, 9], [4, 5, 8], [7, 3, 1]] Level: 6 F-value:(11, 5)
State: [[9, 2, 1], [7, 5, 6], [3, 8, 4]] Level: 6 F-value:(11, 5)
State: [[9, 2, 1], [3, 5, 4], [7, 8, 6]] Level: 6 F-value:(11, 5)
State: [[9, 2, 1], [3, 5, 6], [7, 4, 8]] Level: 6 F-value:(11, 5)
State: [[9, 2, 1], [4, 8, 6], [7, 3, 5]] Level: 6 F-value:(11, 5)
State: [[5, 2, 8], [4, 3, 6], [7, 9, 1]] Level: 6 F-value:(11, 5)
State: [[5, 2, 8], [4, 3, 6], [7, 1, 9]] Level: 7 F-value:(11, 4)
State: [[5, 2, 8], [4, 9, 6], [7, 1, 3]] Level: 6 F-value:(11, 5)
State: [[1, 2, 3], [9, 6, 4], [7, 5, 8]] Level: 6 F-value:(11, 5)
State: [[1, 2, 3], [9, 4, 6], [7, 5, 8]] Level: 7 F-value:(11, 4)
State: [[1, 2, 3], [4, 9, 6], [7, 5, 8]] Level: 8 F-value:(11, 3)
State: [[1, 2, 3], [4, 5, 6], [7, 9, 8]] Level: 9 F-value:(11, 2)
State: [[1, 2, 3], [4, 5, 6], [7, 8, 9]] Level: 10 F-value:(10, 0)
Time taken: 23.259000301361084
